"t","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12","E13","E14","E15","E16","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","I11","I12","I13","I14","I15","I16","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","S","E","I","R","Ntotal","incidence","incidence1","incidence2","incidence3","incidence4","incidence5","incidence6","incidence7","incidence8","incidence9","incidence10","incidence11","incidence12","incidence13","incidence14","incidence15","incidence16"
210,1354233.29316591,1195150.64509912,1006943.5482217,552112.475484405,861609.84180801,1053710.28894137,1177433.70223874,1127496.62359907,1008988.65608925,1003673.00622115,872690.25239305,848660.834620538,904564.167189882,673190.321995004,479214.498687375,502756.91047176,149211.323849921,178734.48953589,205582.742720667,227966.056096332,218555.954903551,235297.5621877,238612.675625725,239335.102463259,219079.986246083,187464.071071993,181155.360787186,141183.856851235,89472.6084617827,54614.4907796139,32685.8778051615,29205.0271128516,118034.176937728,143476.696364859,171968.403054897,219560.114428867,191647.291286626,200216.67530119,199426.086270755,201239.913504947,185648.250986968,157495.015622215,153171.199189373,116426.008558887,70921.5555174625,42636.7611089341,25427.7252318679,22686.4264764829,286711.798773477,356041.028524507,456116.955645901,737354.928928617,550506.430973439,546024.719047707,527859.891317814,538029.612985763,503207.203252782,422080.669544033,414116.697125595,302450.784769665,173159.264407833,101533.986905825,60308.9265168622,53709.5487128302,14622429.0662263,2628157.18649895,2219982.29984206,6029212.44743265,25499781,221998.229984206,11803.4176937728,14347.6696364859,17196.8403054897,21956.0114428867,19164.7291286626,20021.667530119,19942.6086270755,20123.9913504947,18564.8250986968,15749.5015622215,15317.1199189373,11642.6008558887,7092.15555174625,4263.67611089341,2542.77252318679,2268.64264764829
211,1336574.46107266,1174472.83942496,984530.270584899,531841.241639816,839307.541705097,1028677.48802249,1151394.06423553,1101601.94448792,985532.914368187,983310.785564038,853217.349277722,832918.570441838,893991.918010933,666597.579169334,475244.760620392,499201.264633951,151817.516074741,181403.716871238,207347.193813826,225558.341449708,218978.844499536,236726.379540182,240684.73841218,241200.252575355,220551.592735235,189000.967247565,182446.112285648,142729.009031017,91019.5435687147,55691.5572448236,33353.4427008591,29809.7544079242,121128.286908887,146962.627740398,175254.800823437,220246.170245445,194230.986862376,203626.832021024,203257.990760536,204958.002248029,188903.32106709,160423.266290797,155898.660309398,118858.172173281,72762.4255282452,43829.0508254785,26150.919780298,23336.1772990535,298670.328670743,370563.675487784,473479.384421008,759347.821603252,569802.145904618,566218.545894267,547995.562044793,558341.053241734,521936.268404573,437977.743356991,429571.387622435,314215.733154188,180343.708469067,105857.373549741,62887.9051397172,56010.7164329956,14338414.9932598,2648318.96245855,2259827.69088377,6253219.35339791,25499781,225982.769088377,12112.8286908887,14696.2627740398,17525.4800823437,22024.6170245445,19423.0986862376,20362.6832021024,20325.7990760536,20495.8002248029,18890.332106709,16042.3266290797,15589.8660309398,11885.8172173281,7276.24255282452,4382.90508254785,2615.0919780298,2333.61772990535
212,1318811.07811288,1153743.99100767,962237.829471306,512146.317519112,817299.342371908,1003855.59984069,1125492.37965157,1075872.54210657,962254.968907719,963058.970727801,833879.680902502,817210.008695595,883356.938782663,659946.233850721,471235.544355715,495608.810697456,154274.993184259,183867.257136926,208828.463555927,222831.196055339,219081.366492603,237818.210240288,242428.011881318,242730.305173461,221713.674138374,190286.299887403,183485.103235854,144094.858534888,92478.8493343157,56721.8274047637,33995.010196572,30391.9278149067,124168.849891588,150360.976483206,178382.723465533,220622.233321294,196593.553469957,206832.177398735,206906.584966986,208483.608183922,191973.741382557,163206.986907613,158477.258516737,121197.299581497,74571.1299781285,45008.1422777361,26867.5809188585,23980.5686673601,310935.671538307,385430.63489657,491162.633150403,781393.828042475,589345.256637159,586743.257998256,568505.378953161,579014.797089085,540981.712146434,454160.504936574,445291.46684011,326219.317988346,187710.677481854,110299.357256156,65538.8927701209,58376.6055942022,14056010.2370019,2665027.3542672,2297633.41541171,6481109.99331921,25499781,229763.341541171,12416.8849891588,15036.0976483206,17838.2723465533,22062.2233321294,19659.3553469957,20683.2177398735,20690.6584966986,20848.3608183922,19197.3741382557,16320.6986907613,15847.7258516737,12119.7299581497,7457.11299781285,4500.81422777361,2686.75809188585,2398.05686673601
213,1300968.08877303,1132995.67838533,940101.120277103,493041.714498648,795615.843050908,979282.53585298,1099769.26556654,1050348.57184464,939190.446329711,942947.827732673,814706.556109644,801558.9066074,872673.768166936,653244.907119444,467191.796612827,491983.903142868,156574.166950777,186114.632762794,210020.300766092,219801.709813745,218864.904826693,238569.05786042,243835.141370058,243918.94652475,222561.793232673,191315.213816096,184268.409137695,145275.863544542,93845.02804339,57701.5488603703,34608.3457734554,30949.548781504,127146.340541884,153659.988651472,181339.988356667,220688.220142748,198725.599390198,209819.924230079,210357.653969509,211802.838878753,194847.399531463,165835.745863924,160897.000487682,123434.905705742,76342.121868253,46170.6553088322,27575.7476119066,24617.8670541422,323501.996461347,400632.559724782,509150.240243307,803461.93048308,609113.171703828,607577.727534485,589370.294546936,600030.89530489,560324.457481238,470613.975046698,461261.543760183,338451.808942641,195256.677498381,114858.449500731,68261.1382430772,60806.5937954105,13775620.9300707,2678224.61206505,2333261.99759325,6712673.46027101,25499781,233326.199759325,12714.6340541884,15365.9988651472,18133.9988356667,22068.8220142748,19872.5599390198,20981.9924230079,21035.7653969509,21180.2838878753,19484.7399531463,16583.5745863924,16089.7000487682,12343.4905705742,7634.2121868253,4617.06553088322,2757.57476119066,2461.78670541422
214,1283070.68248643,1112259.42297779,918153.934014282,474538.248053892,774285.558025152,954994.512384697,1074264.05936674,1025068.7524675,916373.5093874,923006.613230679,795726.143858261,785988.53827818,861957.077714256,646502.39966806,463118.586238537,488331.011522181,158706.129664658,188136.419182933,210918.101787373,216488.386968646,218332.696952069,238976.921130406,244900.691861649,244761.832770514,223093.329739862,192084.277797702,184793.565030214,146267.47049906,95112.9793624698,58627.1557604834,35191.3115467969,31480.6996201492,130051.259815738,156848.081963287,184115.056643107,220445.7516402,200618.848370369,212578.218244058,213597.728102671,214902.618046376,197513.001203983,168299.710862295,163148.5408535,125562.833016598,78069.8777627806,47313.183126887,28273.4373386449,25246.3175053622,336362.520760203,416158.935400367,527424.557198407,825521.188275482,629082.415624038,628699.593718802,610569.876121982,621368.049268645,579944.256243841,487322.160568715,477465.259753229,350902.643006487,202977.660737454,119532.822233947,71053.6931172873,63299.8841262322,13497639.049674,2687871.96967498,2366584.46449586,6947685.51615512,25499781,236658.446449586,13005.1259815738,15684.8081963287,18411.5056643107,22044.57516402,20061.8848370369,21257.8218244058,21359.7728102671,21490.2618046376,19751.3001203983,16829.9710862295,16314.85408535,12556.2833016598,7806.98777627806,4731.3183126887,2827.34373386449,2524.63175053622
215,1265144.14500017,1091566.4916428,896428.752893258,456643.633849909,753334.790816355,931025.846133802,1049014.57995129,1000070.13508324,893836.661506108,903263.409299024,776965.31338688,770521.556052014,851221.587864847,639727.642821065,459021.077174822,484654.697082883,160662.730821618,189924.332496305,211518.948100094,212910.919830673,217489.77693943,239041.798482455,245621.192394068,245256.622154545,223307.493256506,192591.506125862,185059.578571775,147066.151911807,96278.0424597846,59495.2976692744,35741.88280076,31983.558063736,132874.200992568,159913.934003149,186697.130743788,219898.114697571,202266.207278732,215096.239604303,216614.197053123,217770.797094685,199960.166040075,170589.728570793,165223.260207662,127573.316331026,79748.935433044,48432.3140025241,28958.6581404212,25864.1540842732,349509.515912683,431998.101382117,545966.817906029,847540.906560068,649228.743937111,650085.361257404,632082.386054561,643003.698220568,599819.775772396,504268.118463713,493885.357328886,363560.460505477,210869.029819285,124320.306296514,73915.4101252628,65855.5035430319,13222440.3205585,2693949.83207869,2397481.35427774,7185909.49308511,25499781,239748.135427774,13287.4200992568,15991.3934003149,18669.7130743788,21989.8114697571,20226.6207278732,21509.6239604303,21661.4197053123,21777.0797094685,19996.0166040075,17058.9728570793,16522.3260207662,12757.3316331026,7974.8935433044,4843.23140025241,2895.86581404212,2586.41540842732
216,1247213.71016855,1070947.70374093,874956.563862931,439362.612427598,732787.536113997,907408.775177981,1024056.90995358,975387.894894082,871610.573619045,883744.974108064,758449.491821223,755179.860764004,840481.984420319,632929.64873506,454904.500802793,480959.588779995,162436.64609129,191471.304474059,211821.623248384,209089.956852202,216342.897614492,238765.667878826,245995.156221795,245402.982482066,223205.313721549,192836.363039283,185066.925261409,147669.432125279,97336.0336610407,60302.8664616591,36258.1635407983,32456.4110164867,135605.916348978,162846.569774914,189076.245154569,219050.205483327,203661.820879405,217364.293984277,219395.416154487,220396.257926278,202179.514506849,172697.397920617,167113.336069131,129459.044462538,81373.9317162629,49524.6535564916,29629.4210493056,26469.6106693484,362934.320118216,448137.281534473,564757.217377285,869490.800175094,669527.264363733,671710.50843688,653884.87312318,664914.117250612,619928.694727641,521434.027391427,510503.75634344,376413.147448504,218925.645779338,129218.392036166,76844.9428483691,68472.3023080943,12950382.3293901,2696457.74369062,2425843.63565678,7427097.29126245,25499781,242584.363565678,13560.5916348978,16284.6569774914,18907.6245154569,21905.0205483327,20366.1820879405,21736.4293984277,21939.5416154487,22039.6257926278,20217.9514506849,17269.7397920617,16711.3336069131,12945.9044462538,8137.39317162629,4952.46535564916,2962.94210493056,2646.96106693484
217,1229304.41403316,1050433.24523348,853766.692250462,422697.098496892,712665.409587052,884173.30718207,999425.201487475,951055.148030064,849723.935026849,864476.609976741,740202.540642571,739984.482378905,829752.83649576,626117.460381635,450774.127984835,477250.358950423,164021.437532226,192771.543716751,211826.609013308,205046.869388692,214900.433569624,238152.442663496,246023.076654394,245202.573983873,222789.609917731,192819.750160151,184817.526157075,148075.900715851,98283.279105114,61047.0208612777,36738.400850726,32897.6673154097,138237.383635003,165635.447399304,191243.349216943,217908.456006604,204801.113043607,219373.891888159,221930.803307522,222769.005472941,204162.744532957,174615.136024546,168811.805786889,131213.217859332,82939.6401169574,50586.8473746309,30283.7527577264,27060.9319867578,376627.35752664,464562.623174844,583774.999162456,891341.151046033,689952.562771344,693549.603744238,675953.274003647,687074.52506616,640247.807097548,538801.266297953,527301.636908667,389447.883846237,227141.839859129,134224.232171833,79840.7466479785,71148.9545213341,12681802.8681384,2695414.1416057,2451573.52640988,7670990.46384604,25499781,245157.352640988,13823.7383635003,16563.5447399304,19124.3349216943,21790.8456006604,20480.1113043607,21937.3891888159,22193.0803307522,22276.9005472941,20416.2744532957,17461.5136024546,16881.1805786889,13121.3217859332,8293.96401169574,5058.68473746309,3028.37527577264,2706.09319867578
218,1211440.9529783,1030052.49216727,832886.657197385,406646.350665802,692987.60519141,861347.095917994,975151.507401484,927102.795209329,828203.329491902,845482.049957158,722246.652028254,724955.47229893,819048.516917255,619300.101909434,446635.241126568,473531.698924791,165411.604184543,193820.582041118,211536.061196629,200803.521241761,213172.267244655,237207.904665711,245707.399003561,244659.008270735,222064.936948939,192543.977487599,184314.708797112,148285.213509078,99116.6419575905,61725.2082778632,37180.9978621401,33305.8693346756,140759.8714952,168270.54076771,193190.380655183,216480.745570206,205680.813971934,221117.815110088,224210.92511995,224880.248629575,205902.696826582,176336.235825996,170312.620518459,132829.601433057,84441.0076775565,51615.6036777338,30919.7083829917,27636.384752659,390578.164068996,481259.244548276,602998.550593972,913062.957460452,710478.832563628,715576.42978417,698262.523928043,709459.200443399,660753.133307662,556350.499188638,544259.528151377,402651.19755926,235511.429024559,139334.646924346,82901.080869567,73883.959761799,12417018.5193833,2690855.90202371,2474585.20041488,7917321.37817814,25499781,247458.520041488,14075.98714952,16827.054076771,19319.0380655184,21648.0745570206,20568.0813971934,22111.7815110088,22421.092511995,22488.0248629575,20590.2696826582,17633.6235825996,17031.2620518459,13282.9601433057,8444.10076775565,5161.56036777338,3091.97083829917,2763.6384752659
219,1193647.54764328,1009833.84567978,812342.050119287,391207.157375989,673770.879088671,838955.346623687,951265.639470416,903559.393395853,807073.13725446,826783.363709085,704602.265666107,710111.808366232,808383.125966079,612486.529964028,442493.10657358,469808.294847377,166602.622356833,194615.305473587,210953.765791419,196382.044744035,211169.660533335,235939.616223823,245052.469556249,243777.784543753,221037.514044531,192012.718790227,183563.152353815,148298.081410713,99833.5438429728,62335.1836505506,37584.5251686029,33679.7032855374,143165.002984733,170742.418003788,194910.328854533,214776.299007304,206298.973264728,222590.169468364,226227.571058919,226722.468468963,207393.408015509,177854.914739165,171610.689580743,134302.571864878,85873.1906526045,52607.7157694529,31535.3841772955,28194.2687974375,404775.419742187,498211.290367224,622405.50487793,934628.073810892,731080.006084892,737764.11316209,720786.675367455,732041.606144469,681420.037260584,574061.765220914,561357.401894537,416009.023158502,244027.735115304,144546.131405345,86024.0123217885,76675.6458435731,12156323.4917439,2682837.69176998,2494805.37470842,8165814.44177769,25499781,249480.537470842,14316.5002984733,17074.2418003788,19491.0328854533,21477.6299007304,20629.8973264728,22259.0169468364,22622.7571058919,22672.2468468963,20739.3408015509,17785.4914739165,17161.0689580743,13430.2571864878,8587.31906526045,5260.77157694529,3153.53841772955,2819.42687974375
220,1175947.81413248,989804.580395553,792156.436937812,376374.034870938,655029.558847805,817020.750158947,927795.054390496,880451.056049953,786355.463143102,808400.883045837,687288.006241224,695471.313320136,797770.419290377,605685.586515068,438352.947645249,466084.803965231,167590.975123102,195153.969537121,210085.076697216,191804.626734371,208905.114560385,234356.813179776,244064.462940574,242566.204663058,219715.134402602,191230.952522263,182568.818334055,148116.247491766,100431.980265312,62875.0250594356,37947.730545027,34018.0080875769,145444.816355958,173042.31464931,196397.287043371,212805.573747585,206654.958936628,223786.42321116,227973.814633332,228289.472857616,208630.150976196,179166.353705268,172701.914650395,135627.158774344,87231.5885382344,53560.0839865025,32128.9300334128,28732.9280432776,419206.987115492,515401.994942391,641972.84896477,956009.339585327,751729.88662681,760085.25892808,743499.023488636,754794.518982412,702223.348053185,591914.573186024,578574.770269528,429506.765214079,252683.607483037,149854.865228371,89207.4200175772,79522.172677839,11899988.7089502,2671431.14014364,2512173.77014259,8416187.38076356,25499781,251217.377014259,14544.4816355958,17304.231464931,19639.7287043371,21280.5573747585,20665.4958936628,22378.642321116,22797.3814633332,22828.9472857616,20863.0150976196,17916.6353705268,17270.1914650395,13562.7158774344,8723.15885382344,5356.00839865026,3212.89300334128,2873.29280432776
